"date","close","volume","open","high","low"
"2014/03/25","77.8557","70284361.0000","77.3571","77.9643","77.0843"
"2014/03/24","77.0271","88674487.0000","76.9171","77.2143","76.4371"
"2014/03/21","76.1243","93431688.0000","75.9900","76.2500","75.1900"
"2014/03/20","75.5285","52017415.0000","75.6985","76.0957","75.3357"
"2014/03/19","75.8943","56077605.0000","76.0371","76.6057","75.5714"
"2014/03/18","75.9143","52279152.0000","75.1285","75.9957","75.0286"
"2014/03/17","75.2485","49725201.0000","75.3857","75.7100","75.1214"
"2014/03/14","74.9557","59166181.0000","75.5414","75.8414","74.7143"
"2014/03/13","75.8071","64314038.0000","76.7771","77.0943","75.5943"
"2014/03/12","76.6585","49819071.0000","76.3585","76.7643","76.0000"
"2014/03/11","76.5843","69791288.0000","76.4928","76.9628","76.0843"
"2014/03/10","75.8457","44638950.0000","75.4800","76.1900","75.4770"
"2014/03/07","75.7771","55164427.0000","75.8700","75.9971","75.1500"
"2014/03/06","75.8214","46363282.0000","76.1128","76.3485","75.4428"
"2014/03/05","76.0514","50000910.0000","75.8457","76.3928","75.5900"
"2014/03/04","75.8914","64772440.0000","75.8571","76.0914","75.3957"
"2014/03/03","75.3943","59671581.0000","74.7743","75.8071","74.6871"
"2014/02/28","75.1771","92930208.0000","75.5828","76.1071","74.5885"
"2014/02/27","75.3814","75444623.0000","73.8771","75.5400","73.7214"
"2014/02/26","73.9071","69024270.0000","74.8014","75.0000","73.6571"
"2014/02/25","74.5800","57961606.0000","75.6257","75.6521","74.4285"
"2014/02/24","75.3643","72208942.0000","74.7357","75.7028","74.6314"
"2014/02/21","75.0357","69688045.0000","76.1133","76.3671","74.9428"
"2014/02/20","75.8785","76457383.0000","76.1414","76.7143","75.5714"
"2014/02/19","76.7671","78415914.0000","77.8214","78.1271","76.3357"
"2014/02/18","77.9985","65048101.0000","78.0000","78.7414","77.9443"
"2014/02/14","77.7128","68395257.0000","77.4957","77.9971","77.3157"
"2014/02/13","77.7757","76790093.0000","76.3800","77.8357","76.3143"
"2014/02/12","76.5600","76994423.0000","76.7071","77.0800","76.1771"
"2014/02/11","76.5657","70489461.0000","75.8014","76.8214","75.6428"
"2014/02/10","75.5700","86342646.0000","74.0943","75.9985","74.0000"
"2014/02/07","74.2400","93444918.0000","74.4828","74.7042","73.9114"
"2014/02/06","73.2157","64415139.0000","72.8657","73.3571","72.5443"
"2014/02/05","73.2271","82072855.0000","72.3657","73.6114","72.3217"
"2014/02/04","72.6843","94166758.0000","72.2643","72.7800","71.8228"
"2014/02/03","71.6471","100347900.0000","71.8014","72.5328","71.3286"
"2014/01/31","71.5143","116191705.0000","70.7400","71.6471","70.5071"
"2014/01/30","71.3974","169602001.0000","71.7914","72.3571","70.9571"
"2014/01/29","71.5357","125679438.0000","71.9928","72.4814","71.2314"
"2014/01/28","72.3571","266302550.0000","72.6800","73.5714","71.7243"
"2014/01/27","78.6428","135926881.0000","78.5814","79.2571","77.9643"
"2014/01/24","78.0100","107943182.0000","79.1428","79.3743","77.8214"
"2014/01/23","79.4543","100803600.0000","78.5628","79.5000","77.8295"
"2014/01/22","78.7871","94941728.0000","78.7021","79.6128","78.2585"
"2014/01/21","78.4385","81897015.0000","77.2843","78.5814","77.2028"
"2014/01/17","77.2385","106660852.0000","78.7828","78.8671","77.1285"
"2014/01/16","79.1785","57313035.0000","79.2714","79.5500","78.8114"
"2014/01/15","79.6228","97888589.0000","79.0743","80.0285","78.8085"
"2014/01/14","78.0557","83082535.0000","76.8885","78.1043","76.8085"
"2014/01/13","76.5328","94612448.0000","75.7014","77.5000","75.6971"
"2014/01/10","76.1343","76235553.0000","77.1185","77.2571","75.8728"
"2014/01/09","76.6455","69762819.0000","78.1143","78.1228","76.4786"
"2014/01/08","77.6371","64158428.0000","76.9728","77.9371","76.9557"
"2014/01/07","77.1482","80172914.0000","77.7600","77.9943","76.8464"
"2014/01/06","77.7043","103132361.0000","76.7785","78.1143","76.2285"
"2014/01/03","77.2828","98046999.0000","78.9800","79.1000","77.2043"
"2014/01/02","79.0185","58661530.0000","79.3828","79.5757","78.8601"
"2013/12/31","80.1457","55761100.0000","79.1671","80.1828","79.1428"
"2013/12/30","79.2171","63265305.0000","79.6371","80.0128","78.9030"
"2013/12/27","80.0128","56385717.0000","80.5457","80.6300","79.9285"
"2013/12/26","80.5571","50906710.0000","81.1571","81.3571","80.4823"
"2013/12/24","81.0957","41888748.0000","81.4128","81.6971","80.8614"
"2013/12/23","81.4414","125072328.0000","81.1428","81.5314","80.3943"
"2013/12/20","78.4314","108738663.0000","77.9185","78.8014","77.8310"
"2013/12/19","77.7800","79939814.0000","78.5000","78.5714","77.6757"
"2013/12/18","78.6814","141217062.0000","78.5285","78.7785","76.9714"
"2013/12/17","79.2843","57137328.0000","79.4014","79.9200","79.0535"
"2013/12/16","79.6428","70547981.0000","79.2885","80.3770","79.2871"
"2013/12/13","79.2043","82974455.0000","80.4071","80.4114","79.0957"
"2013/12/12","80.0771","65465763.0000","80.3060","80.7628","80.0043"
"2013/12/11","80.1943","89783987.0000","81.0000","81.5671","79.9557"
"2013/12/10","80.7928","69101620.0000","80.5114","81.1257","80.1714"
"2013/12/09","80.9185","79945274.0000","80.1286","81.3685","80.1286"
"2013/12/06","80.0028","85919076.0000","80.8271","80.9643","79.9385"
"2013/12/05","81.1287","111600823.0000","81.8071","82.1622","80.9157"
"2013/12/04","80.7143","94279248.0000","80.7857","81.3128","80.1171"
"2013/12/03","80.9031","112338274.0000","79.7571","80.9114","79.6685"
"2013/12/02","78.7471","117918255.0000","79.7143","80.6185","78.6885"
"2013/11/29","79.4385","79532274.0000","78.4971","79.7614","78.2585"
"2013/11/27","77.9943","90644497.0000","76.6157","78.0000","76.2000"
"2013/11/26","76.2000","99957720.0000","74.8743","76.5914","74.8571"
"2013/11/25","74.8200","57270811.0000","74.4314","75.1243","74.4285"
"2013/11/22","74.2571","55833466.0000","74.2171","74.5943","74.0757"
"2013/11/21","74.4480","65382638.0000","73.9428","74.4585","73.3814"
"2013/11/20","73.5714","48459468.0000","74.1757","74.3457","73.4757"
"2013/11/19","74.2214","52105335.0000","74.1471","74.7685","73.9957"
"2013/11/18","74.0898","60997871.0000","74.9985","75.3128","74.0285"
"2013/11/15","74.9987","79339984.0000","75.2257","75.5843","74.9271"
"2013/11/14","75.4514","70401611.0000","74.6871","75.6114","74.5528"
"2013/11/13","74.3763","49154022.0000","74.0000","74.6071","73.8514"
"2013/11/12","74.2871","51067815.0000","73.9528","74.8457","73.8571"
"2013/11/11","74.1497","56747589.0000","74.2843","74.5243","73.4871"
"2013/11/08","74.3657","69617240.0000","73.5114","74.4471","73.2271"
"2013/11/07","73.2131","65542966.0000","74.2257","74.7414","73.1971"
"2013/11/06","74.4171","55716622.0000","74.8785","74.9800","74.0285"
"2013/11/05","75.0641","66243519.0000","74.9400","75.5550","74.7143"
"2013/11/04","75.2500","61011871.0000","74.4428","75.2600","74.1157"
"2013/11/01","74.2900","68524519.0000","74.8600","74.9714","73.6914"
"2013/10/31","74.6717","68774804.0000","75.0000","75.3557","74.4671"
"2013/10/30","74.9851","88125406.0000","74.2300","75.3600","73.8600"
"2013/10/29","73.8111","158499648.0000","76.6100","77.0357","73.5057"
"2013/10/28","75.6965","124205797.0000","75.5771","75.8571","74.7443"
"2013/10/25","75.1368","84316215.0000","75.9021","76.1757","75.0157"
"2013/10/24","75.9871","96004539.0000","75.0000","76.0671","74.6357"
"2013/10/23","74.9943","78237833.0000","74.1428","75.0957","74.1428"
"2013/10/22","74.2668","133200030.0000","75.2007","75.4928","72.5757"
"2013/10/21","74.4803","98700380.0000","73.1100","74.9000","73.0743"
"2013/10/18","72.6985","72195292.0000","72.2843","72.7514","72.2443"
"2013/10/17","72.0714","63116954.0000","71.4257","72.1114","71.3828"
"2013/10/16","71.5877","62449609.0000","71.5414","71.7900","71.3186"
"2013/10/15","71.2400","79715744.0000","71.0721","71.7143","70.7886"
"2013/10/14","70.8628","65216780.0000","69.9757","71.0828","69.9071"
"2013/10/11","70.4017","66797100.0000","69.5700","70.5486","69.3086"
"2013/10/10","69.9483","69186523.0000","70.1886","70.3400","69.5771"
"2013/10/09","69.5126","75304273.0000","69.2343","69.6843","68.3257"
"2013/10/08","68.7057","72260532.0000","69.9914","70.0914","68.6486"
"2013/10/07","69.6786","77889233.0000","69.5086","70.3786","69.3357"
"2013/10/04","69.0043","64638089.0000","69.1228","69.2286","68.3714"
"2013/10/03","69.0586","78802384.0000","70.0728","70.3357","68.6769"
"2013/10/02","69.9371","71799162.0000","69.3757","70.2571","69.1071"
"2013/10/01","69.7086","88194286.0000","68.3500","69.8771","68.3401"
"2013/09/30","68.1071","64764985.0000","68.1786","68.8086","67.7730"
"2013/09/27","68.9643","56787853.0000","69.1114","69.2386","68.6743"
"2013/09/26","69.4600","59050786.0000","69.4286","69.7943","69.1286"
"2013/09/25","68.7900","79011544.0000","69.8857","69.9486","68.7757"
"2013/09/24","69.8714","90481397.0000","70.6971","70.7814","69.6886"
"2013/09/23","70.0914","189942957.0000","70.8714","70.9871","68.9428"
"2013/09/20","66.7728","174425492.0000","68.2857","68.3643","66.5714"
"2013/09/19","67.4714","100811930.0000","67.2428","67.9757","67.0357"
"2013/09/18","66.3828","113636704.0000","66.1686","66.6214","65.8086"
"2013/09/17","65.0457","99704600.0000","63.9943","65.6728","63.9286"
"2013/09/16","64.3028","136563951.0000","65.8571","65.9443","63.8886"
"2013/09/13","66.4143","74495492.0000","67.0486","67.4042","66.3857"
"2013/09/12","67.5271","100856800.0000","66.9286","67.9143","66.5728"
"2013/09/11","66.8157","224172687.0000","66.7157","67.6700","66.4014"
"2013/09/10","70.6628","185372026.0000","72.3143","72.4928","69.9286"
"2013/09/09","72.3100","84479315.0000","72.1428","72.5600","71.9257"
"2013/09/06","71.1743","89482147.0000","71.2057","71.3400","69.9928"
"2013/09/05","70.7528","58779242.0000","71.4643","71.5257","70.5200"
"2013/09/04","71.2416","86016026.0000","71.3657","71.7485","70.8971"
"2013/09/03","69.7971","82966965.0000","70.4428","71.5143","69.6214"
"2013/08/30","69.6023","68053649.0000","70.2857","70.4214","69.5000"
"2013/08/29","70.2428","59804259.0000","70.2357","70.9286","70.1614"
"2013/08/28","70.1280","76746763.0000","69.4286","70.8286","69.4286"
"2013/08/27","69.7986","105846822.0000","71.1428","71.7871","69.4714"
"2013/08/26","71.8528","82354395.0000","71.5357","72.8857","71.5000"
"2013/08/23","71.5743","55559766.0000","71.8957","71.9071","71.3357"
"2013/08/22","71.8514","60866474.0000","72.1400","72.2271","71.1714"
"2013/08/21","71.7657","83783025.0000","71.9414","72.4500","71.6000"
"2013/08/20","71.5814","89508677.0000","72.8157","72.9385","71.5457"
"2013/08/19","72.5343","127401718.0000","72.0485","73.3914","72.0000"
"2013/08/16","71.7614","90314517.0000","71.4500","71.8485","71.2657"
"2013/08/15","71.1300","122386917.0000","70.9171","71.7713","69.8690"
"2013/08/14","71.2143","188427037.0000","71.1257","72.0357","70.4857"
"2013/08/13","69.9386","219450906.0000","67.2771","70.6657","66.8643"
"2013/08/12","66.7657","90984207.0000","65.2657","66.9500","65.2328"
"2013/08/09","64.9214","66643940.0000","65.5200","65.7800","64.8071"
"2013/08/08","65.8586","63939790.0000","66.2650","66.3000","65.4214"
"2013/08/07","66.4257","74622262.0000","66.2571","66.7143","65.9671"
"2013/08/06","66.4643","83703085.0000","66.8600","67.4128","66.0243"
"2013/08/05","67.0643","79577704.0000","66.3843","67.2386","66.0214"
"2013/08/02","66.0771","68411287.0000","65.4300","66.1214","65.2371"
"2013/08/01","65.2394","51386070.0000","65.1076","65.2571","64.7514"
"2013/07/31","64.6471","80624904.0000","64.9986","65.3346","64.2043"
"2013/07/30","64.7600","77240193.0000","64.2800","65.3071","64.1757"
"2013/07/29","63.9700","62006404.0000","62.9714","64.2843","62.8857"
"2013/07/26","62.9986","50020601.0000","62.1857","63.0057","62.0486"
"2013/07/25","62.6428","57358143.0000","62.9571","63.0571","62.2586"
"2013/07/24","62.9300","147906334.0000","62.7043","63.5128","62.1800"
"2013/07/23","59.8557","88619467.0000","60.8571","60.9943","59.8157"
"2013/07/22","60.9014","51912282.0000","61.3514","61.3928","60.7811"
"2013/07/19","60.7071","67137272.0000","61.8714","61.9971","60.6214"
"2013/07/18","61.6797","54658172.0000","61.9114","62.1243","61.5157"
"2013/07/17","61.4728","49737479.0000","61.3857","61.7457","61.1743"
"2013/07/16","61.4564","54028599.0000","60.9314","61.5300","60.5957"
"2013/07/15","61.0628","60473991.0000","60.7157","61.6371","60.6857"
"2013/07/12","60.9300","69863934.0000","61.0928","61.3986","60.4871"
"2013/07/11","61.0411","81567174.0000","60.4214","61.1786","60.1671"
"2013/07/10","60.1043","70064141.0000","59.9428","60.6857","59.7500"
"2013/07/09","60.3357","88135556.0000","59.0857","60.5000","58.6257"
"2013/07/08","59.2928","74476172.0000","60.0157","60.1428","58.6643"
"2013/07/05","59.6314","68482701.0000","60.0557","60.4700","59.3357"
"2013/07/03","60.1143","60232176.0000","60.1228","60.4257","59.6357"
"2013/07/02","59.7843","117427695.0000","58.5657","60.2328","58.4957"
"2013/07/01","58.4600","97736269.0000","57.5271","58.8957","57.3171"
"2013/06/28","56.6471","144584903.0000","55.9086","57.1814","55.5528"
"2013/06/27","56.2543","84237745.0000","57.0357","57.3414","56.2200"
"2013/06/26","56.8671","91911848.0000","57.7000","57.8271","56.5228"
"2013/06/25","57.5186","78533304.0000","57.9571","58.2557","56.9757"
"2013/06/24","57.5057","120047026.0000","58.2000","58.3800","56.8643"
"2013/06/21","59.0714","120212576.0000","59.7843","60.0000","58.3000"
"2013/06/20","59.5483","89321357.0000","59.9000","60.8543","59.3100"
"2013/06/19","60.4286","77690993.0000","61.6286","61.6657","60.4286"
"2013/06/18","61.6814","48375328.0000","61.6514","62.1286","61.4586"
"2013/06/17","61.7143","64784564.0000","61.6343","62.2428","61.4802"
"2013/06/14","61.4357","67955299.0000","62.2000","62.3271","61.2143"
"2013/06/13","62.2807","71449021.0000","61.7857","62.4486","61.2500"
"2013/06/12","61.7414","66270567.0000","62.7857","63.0357","61.6428"
"2013/06/11","62.5143","71515731.0000","62.2486","63.2514","61.9028"
"2013/06/10","62.6986","112489474.0000","63.5328","64.1541","62.4000"
"2013/06/07","63.1158","101081990.0000","62.3571","63.3200","61.8243"
"2013/06/06","62.6371","104167451.0000","63.6386","63.8571","62.0071"
"2013/06/05","63.5871","72524432.0000","63.6643","64.3886","63.3871"
"2013/06/04","64.1871","72575322.0000","64.7457","64.9186","63.9128"
"2013/06/03","64.3886","92900598.0000","64.3900","64.6228","63.2114"
"2013/05/31","64.2478","95688069.0000","64.6428","65.3000","64.2143"
"2013/05/30","64.5114","88354937.0000","63.6643","64.9286","63.5014"
"2013/05/29","63.5643","82553265.0000","62.8571","63.9286","62.7714"
"2013/05/28","63.0627","96311559.0000","64.2714","64.4443","62.9786"
"2013/05/24","63.5928","69009031.0000","62.9786","63.6657","62.9086"
"2013/05/23","63.1628","88239856.0000","62.2786","63.7371","62.2557"
"2013/05/22","63.0506","110682773.0000","63.4357","64.0500","62.6028"
"2013/05/21","62.8086","113917824.0000","62.5928","63.6400","62.0286"
"2013/05/20","63.2757","112529584.0000","61.7014","63.6857","61.4428"
"2013/05/17","61.8943","106966262.0000","62.7214","62.8700","61.5728"
"2013/05/16","62.0826","150737695.0000","60.4628","62.5500","59.8428"
"2013/05/15","61.2643","185168956.0000","62.7371","63.0000","60.3371"
"2013/05/14","63.4086","111617413.0000","64.8357","65.0286","63.1643"
"2013/05/13","64.9628","79216224.0000","64.5014","65.4143","64.5000"
"2013/05/10","64.7100","83615305.0000","65.4243","65.6728","64.3543"
"2013/05/09","65.2528","99448260.0000","65.6871","66.1428","65.0828"
"2013/05/08","66.2628","117977895.0000","65.5771","66.4814","65.1157"
"2013/05/07","65.5226","120467656.0000","66.4243","66.5357","64.8143"
"2013/05/06","65.8157","123979417.0000","65.1014","66.0286","64.9014"
"2013/05/03","64.2828","90287637.0000","64.4728","64.7471","64.1643"
"2013/05/02","63.6457","105409532.0000","63.1114","64.0843","62.9471"
"2013/05/01","62.7557","126694438.0000","63.4943","63.5614","62.0557"
"2013/04/30","63.2543","172699362.0000","62.1571","63.6071","61.7243"
"2013/04/29","61.4457","159929048.0000","60.0643","61.9453","60.0000"
"2013/04/26","59.6007","190977767.0000","58.5443","59.8241","58.3214"
"2013/04/25","58.3400","95958899.0000","58.7464","59.1343","58.1428"
"2013/04/24","57.9231","242352533.0000","56.2200","59.3214","56.0714"
"2013/04/23","58.0186","150492275.0000","57.7128","58.3401","56.9728"
"2013/04/22","56.9528","107226032.0000","56.0914","57.4571","55.8964"
"2013/04/19","55.7900","152132166.0000","55.4243","57.0857","55.0143"
"2013/04/18","56.0071","166414970.0000","57.8557","57.9700","55.6774"
"2013/04/17","57.5428","236094111.0000","60.0386","60.0857","56.8728"
"2013/04/16","60.8914","76203143.0000","60.2243","60.9443","60.0814"
"2013/04/15","59.9786","79101214.0000","61.0000","61.1271","59.9357"
"2013/04/12","61.4000","59634201.0000","62.0214","62.0214","61.2986"
"2013/04/11","62.0471","82064315.0000","61.9600","62.5700","61.6000"
"2013/04/10","62.2414","93883258.0000","61.1571","62.4371","60.8586"
"2013/04/09","60.9971","76595913.0000","60.9086","61.2143","60.3928"
"2013/04/08","60.8871","75145863.0000","60.6928","61.0714","60.3557"
"2013/04/05","60.4571","95724469.0000","60.6428","60.7071","59.9543"
"2013/04/04","61.1028","89574827.0000","61.9657","62.1428","60.7500"
"2013/04/03","61.7128","90550837.0000","61.6243","62.4686","61.4728"
"2013/04/02","61.3988","132255450.0000","61.0857","62.5914","60.9143"
"2013/04/01","61.2728","97168149.0000","63.1286","63.3854","61.1057"
"2013/03/28","63.2371","110618443.0000","64.2600","64.5456","63.0886"
"2013/03/27","64.5828","81772975.0000","65.2086","65.2571","64.3900"
"2013/03/26","65.8766","73390892.0000","66.4914","66.5485","65.7900"
"2013/03/25","66.2257","124980207.0000","66.3843","67.1357","65.9686"
"2013/03/22","65.9871","98261129.0000","64.9400","66.0143","64.7300"
"2013/03/21","64.6757","95484439.0000","64.3171","65.4257","64.3000"
"2013/03/20","64.5828","76980353.0000","65.3457","65.3757","64.2271"
"2013/03/19","64.9271","131468929.0000","65.6428","65.8528","64.0714"
"2013/03/18","65.1028","149961185.0000","63.0643","65.3514","63.0286"
"2013/03/15","63.3800","160587468.0000","62.5614","63.4614","62.4643"
"2013/03/14","61.7857","75801483.0000","61.8328","62.0914","61.4928"
"2013/03/13","61.1928","101314460.0000","61.2071","62.0714","60.7657"
"2013/03/12","61.2043","116142145.0000","62.2286","62.6971","61.0814"
"2013/03/11","62.5528","118221425.0000","61.3928","62.7157","60.7343"
"2013/03/08","61.6743","97466769.0000","61.4000","62.2043","61.2300"
"2013/03/07","61.5117","116969895.0000","60.6428","61.7157","60.1514"
"2013/03/06","60.8088","114860374.0000","62.0728","62.1786","60.6328"
"2013/03/05","61.5920","159227158.0000","60.2114","62.1700","60.1071"
"2013/03/04","60.0071","144332343.0000","61.1143","61.1714","59.8571"
"2013/03/01","61.4957","137819681.0000","62.5714","62.5971","61.4257"
"2013/02/28","63.0571","80512484.0000","63.4357","63.9814","63.0571"
"2013/02/27","63.5100","146554914.0000","64.0614","64.6343","62.9500"
"2013/02/26","64.1386","125040618.0000","63.4028","64.5057","62.5228"
"2013/02/25","63.2571","92813518.0000","64.8357","65.0171","63.2243"
"2013/02/22","64.4014","82560265.0000","64.1786","64.5143","63.8000"
"2013/02/21","63.7228","111563653.0000","63.7143","64.1671","63.2600"
"2013/02/20","64.1214","118823076.0000","65.3843","65.3843","64.1143"
"2013/02/19","65.7128","108820003.0000","65.8714","66.1043","64.8357"
"2013/02/15","65.7371","97873819.0000","66.9786","67.1657","65.7028"
"2013/02/14","66.6557","88785717.0000","66.3600","67.3771","66.2886"
"2013/02/13","66.7157","118682866.0000","66.7443","67.6628","66.1743"
"2013/02/12","66.8428","151743386.0000","68.5014","68.9114","66.8206"
"2013/02/11","68.5614","128206578.0000","68.0714","69.2771","67.6071"
"2013/02/08","67.8543","158143417.0000","67.7143","68.4014","66.8928"
"2013/02/07","66.8886","175627813.0000","66.1786","67.1428","64.8743"
"2013/02/06","65.3357","148003914.0000","65.2100","66.6428","64.6543"
"2013/02/05","65.4063","142959083.0000","63.4357","65.6771","63.1743"
"2013/02/04","63.1880","119044766.0000","64.8443","65.1343","63.1428"
"2013/02/01","64.8028","134704470.0000","65.5871","65.6400","64.0500"
"2013/01/31","65.0700","79445474.0000","65.2828","65.6114","64.9971"
"2013/01/30","65.2614","104140851.0000","65.2857","66.0857","64.9286"
"2013/01/29","65.4671","142486933.0000","65.5000","65.7428","64.5886"
"2013/01/28","64.2614","195771859.0000","62.5464","64.7443","62.2657"
"2013/01/25","62.8400","301617420.0000","64.5271","65.1757","62.1428"
"2013/01/24","64.3571","364459099.0000","65.7143","66.5328","64.3214"
"2013/01/23","73.4293","191090117.0000","72.6871","73.5700","72.1100"
"2013/01/22","72.1100","114745924.0000","72.0800","72.5543","70.9471"
"2013/01/18","71.4285","116987465.0000","71.2166","71.7457","70.9143"
"2013/01/17","71.8114","112900444.0000","72.9014","72.9643","71.7185"
"2013/01/16","72.2985","172393952.0000","70.6628","72.7771","70.3571"
"2013/01/15","69.4171","217802615.0000","71.1857","71.2843","69.0543"
"2013/01/14","71.6785","183021145.0000","71.8114","72.5000","71.2157"
"2013/01/11","74.3285","87569116.0000","74.4285","75.0457","74.1457"
"2013/01/10","74.7871","149986665.0000","75.5071","75.5314","73.6457"
"2013/01/09","73.8714","101748741.0000","74.6428","75.0007","73.7128"
"2013/01/08","75.0443","114451364.0000","75.6014","75.9843","74.4643"
"2013/01/07","74.8428","120838376.0000","74.5714","75.6143","73.6000"
"2013/01/04","75.2857","148374285.0000","76.7093","76.9471","75.1183"
"2013/01/03","77.4422","88054216.0000","78.2685","78.5243","77.2857"
"2013/01/02","78.4328","139906732.0000","79.1171","79.2857","77.3757"
"2012/12/31","76.0247","164519649.0000","72.9328","76.4857","72.7143"
"2012/12/28","72.7984","88117426.0000","72.8985","73.4971","72.5885"
"2012/12/27","73.5800","113575314.0000","73.3628","73.7500","72.0943"
"2012/12/26","73.2856","75475003.0000","74.1428","74.2085","73.0171"
"2012/12/24","74.3097","43936990.0000","74.3357","74.8928","74.1014"
"2012/12/21","74.1900","148609695.0000","73.2100","74.2385","72.8914"
"2012/12/20","74.5329","120153986.0000","75.7143","75.7428","74.1257"
"2012/12/19","75.1871","112061074.0000","75.9243","76.2428","75.0714"
"2012/12/18","76.2714","156143657.0000","75.0000","76.4143","74.3214"
"2012/12/17","74.1185","189181917.0000","72.7043","74.2857","71.6043"
"2012/12/14","72.8277","252115436.0000","73.5357","74.0188","72.2257"
"2012/12/13","75.6700","155971877.0000","75.8785","76.8057","75.1143"
"2012/12/12","77.0000","121630216.0000","78.2528","78.2857","76.6100"
"2012/12/11","77.3411","147820794.0000","77.1100","78.5085","76.7671"
"2012/12/10","75.6887","157477787.0000","75.0000","76.9300","74.5114"
"2012/12/07","76.1785","196603459.0000","79.0571","79.3143","75.7143"
"2012/12/06","78.1778","294065958.0000","75.5628","79.0443","74.0900"
"2012/12/05","76.9703","259803118.0000","81.2728","81.3214","76.9671"
"2012/12/04","82.2636","138712182.0000","83.1143","83.1143","81.7328"
"2012/12/03","83.7414","90911547.0000","84.8071","84.9414","83.6428"
"2012/11/30","83.6114","97622309.0000","83.8271","84.0571","83.2400"
"2012/11/29","84.1943","128394879.0000","84.3164","84.8928","83.6071"
"2012/11/28","83.2771","130112749.0000","82.4671","83.6857","81.7514"
"2012/11/27","83.5400","133099650.0000","84.2214","84.3457","82.8714"
"2012/11/26","84.2185","157238387.0000","82.2714","84.2857","81.9585"
"2012/11/23","81.6428","68206599.0000","81.0243","81.7143","80.3714"
"2012/11/21","80.2428","93231278.0000","80.6071","81.0528","79.5143"
"2012/11/20","80.1305","160537558.0000","81.7014","81.7071","79.2257"
"2012/11/19","80.8185","205441312.0000","77.2443","81.0714","77.1257"
"2012/11/16","75.3825","316194785.0000","75.0285","75.7143","72.2500"
"2012/11/15","75.0885","197157859.0000","76.7900","77.0714","74.6600"
"2012/11/14","76.6971","119026076.0000","77.9285","78.2071","76.5971"
"2012/11/13","77.5568","133201920.0000","76.9871","78.6400","76.6228"
"2012/11/12","77.5471","128801509.0000","79.1643","79.2143","76.9500"
"2012/11/09","78.1514","232298080.0000","77.2028","79.2685","76.2457"
"2012/11/08","76.8214","263467059.0000","80.0900","80.3185","76.4700"
"2012/11/07","79.7145","198152419.0000","81.9764","82.0771","79.3928"
"2012/11/06","83.2642","93580438.0000","84.3185","84.3914","82.8700"
"2012/11/05","83.5173","132221850.0000","83.3593","83.9671","82.5143"
"2012/11/02","82.4000","149722555.0000","85.1271","85.2785","82.1071"
"2012/11/01","85.2200","90287637.0000","85.4600","86.1428","84.8814"
"2012/10/31","85.0457","127361118.0000","84.9828","85.9943","83.9571"
"2012/10/26","86.2857","254608276.0000","87.0614","87.7143","84.4285"
"2012/10/25","87.0768","159313328.0000","88.5714","88.8571","86.5071"
"2012/10/24","88.1185","139246492.0000","88.7771","89.5071","87.2343"
"2012/10/23","87.6222","176497913.0000","90.1428","90.5571","87.3857"
"2012/10/22","90.5757","136374671.0000","87.4885","90.7685","87.2514"
"2012/10/19","87.1200","185618286.0000","90.1500","90.2528","87.0885"
"2012/10/18","90.3771","119025656.0000","91.3700","91.7228","90.0000"
"2012/10/17","92.0876","97195099.0000","92.6957","93.2557","92.0000"
"2012/10/16","92.8275","137208791.0000","90.7671","92.9000","90.1428"
"2012/10/15","90.6800","107948432.0000","90.3357","90.7328","89.1214"
"2012/10/12","89.9591","114883754.0000","89.9371","90.7685","89.3285"
"2012/10/11","89.7285","136341211.0000","92.3571","92.4571","89.7285"
"2012/10/10","91.5585","127322338.0000","91.3914","92.1400","91.0000"
"2012/10/09","90.8357","209390853.0000","91.2357","91.4985","89.0785"
"2012/10/08","91.1671","159189568.0000","92.4114","92.5085","90.8728"
